RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
1014,8735,IRN,TALEBI Jalal (IRN),false,4,M. KHAKPOUR,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,4,Slavisa JOKANOVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,6,K. BAGHERI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,6,Branko BRNOVIC,Unknown,O50'
1014,8735,IRN,TALEBI Jalal (IRN),false,9,H. R. ESTILI,Unknown,O68'
1014,8735,YUG,SANTRAC Slobodan (SRB),false,7,Vladimir JUGOVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,10,A. DAEI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,9,Predrag MIJATOVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,11,K. AZIZI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,10,Dragan STOJKOVIC,C,Y60' O68'
1014,8735,IRN,TALEBI Jalal (IRN),false,14,N. MOHAMMAD KHANI,C,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,11,Sinisa MIHAJLOVIC,Unknown,G73'
1014,8735,IRN,TALEBI Jalal (IRN),false,17,J. ZARINCHEH,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,16,Zeljko PETROVIC,Unknown,Y42'
1014,8735,IRN,TALEBI Jalal (IRN),false,20,M. PASHAZADEH,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,17,Savo MILOSEVIC,Unknown,O58'
1014,8735,IRN,TALEBI Jalal (IRN),false,21,M. MINAVAND,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,5,Miroslav DJUKIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,1,A. R. ABEDZADEH,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,8,Dejan SAVICEVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,3,N. SAADAVI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,12,Dragoje LEKOVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,5,M. A. PEYRAVANI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,13,Slobodan KOMLJENOVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,7,A. R. MANSOURIAN,Unknown,I68'
1014,8735,YUG,SANTRAC Slobodan (SRB),false,14,Nisa SAVELJIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,8,S. DINMOHAMMADI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,15,Ljubinko DRULOVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,13,A. LATIFI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,18,Dejan GOVEDARICA,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,15,A.A. OSTAD ASADI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,19,Miroslav STEVIC,Unknown,Unknown
1014,8735,IRN,TALEBI Jalal (IRN),false,16,R. SHAHROUDI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,20,Dejan STANKOVIC,Unknown,I50'
1014,8735,IRN,TALEBI Jalal (IRN),false,18,S. HAMEDANI,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,21,Perica OGNJENOVIC,Unknown,I58'
1014,8735,IRN,TALEBI Jalal (IRN),false,19,B. SERAJ,Unknown,Unknown
1014,8735,YUG,SANTRAC Slobodan (SRB),false,22,Darko KOVACEVIC,Unknown,I68'
1014,8735,IRN,TALEBI Jalal (IRN),false,22,P. BROUMAND,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,1,Warren BARRETT,GKC,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,1,Drazen LADIC,GK,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,5,Ian GOODISON,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,4,Igor STIMAC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,6,Fitzroy SIMPSON,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,6,Slaven BILIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,7,Peter CARGILL,Unknown,O69'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,7,Aljosa ASANOVIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,11,Theodore WHITMORE,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,8,Robert PROSINECKI,Unknown,G53'
1014,8736,JAM,SIMOES Rene (BRA),false,15,Ricardo GARDNER,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,9,Davor SUKER,Unknown,G69'
1014,8736,JAM,SIMOES Rene (BRA),false,16,Robert EARLE,Unknown,G45' O74'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,10,Zvonimir BOBAN,C,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,17,Onandi LOWE,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,13,Mario STANIC,Unknown,G27'
1014,8736,JAM,SIMOES Rene (BRA),false,18,Deon BURTON,Unknown,Y62'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,14,Zvonimir SOLDO,Unknown,Y5'
1014,8736,JAM,SIMOES Rene (BRA),false,19,Frank SINCLAIR,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,17,Robert JARNI,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,22,Paul HALL,Unknown,O81'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,20,Dario SIMIC,Unknown,Y59' O74'
1014,8736,JAM,SIMOES Rene (BRA),false,2,Stephen MALCOLM,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,2,Petar KRPAN,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,3,Christopher DAWES,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,3,Anthony SERIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,4,Linval DIXON,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,5,Goran JURIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,8,Marcus GAYLE,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,11,Silvio MARIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,9,Andrew WILLIAMS,Unknown,I74'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,12,Marjan MRMIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,10,Walter BOYD,Unknown,I81'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,15,Igor TUDOR,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,12,Dean SEWELL,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,16,Ardian KOZNIKU,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,13,Aaron LAWRENCE,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,18,Zoran MAMIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,14,Donovan RICKETTS,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,19,Goran VLAOVIC,Unknown,I74'
1014,8736,JAM,SIMOES Rene (BRA),false,20,Darryl POWELL,Unknown,I69'
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,21,Krunoslav JURCIC,Unknown,Unknown
1014,8736,JAM,SIMOES Rene (BRA),false,21,Durrent BROWN,Unknown,Unknown
1014,8736,CRO,BLAZEVIC Miroslav (BIH),false,22,Vladimir VASILJ,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,1,David SEAMAN,GK,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,1,Choukri EL OUAER,GK,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,2,Sol CAMPBELL,Unknown,Y88'
1014,8740,TUN,KASPERCZAK Henryk (POL),false,3,S. TRABELSI,C,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,3,Graeme LE SAUX,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,4,Mounir BOUKADIDA,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,4,Paul INCE,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,5,H. TRABELSI,Unknown,O79'
1014,8740,ENG,HODDLE Glenn (ENG),false,5,Tony ADAMS,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,10,Kais GHODHBANE,Unknown,Y87'
1014,8740,ENG,HODDLE Glenn (ENG),false,6,Gareth SOUTHGATE,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,11,Adel EL SELLIMI,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,8,David BATTY,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,14,Sirajeddine CHIHI,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,9,Alan SHEARER,C,G42'
1014,8740,TUN,KASPERCZAK Henryk (POL),false,15,Skander SOUAYEH,Unknown,OH46'
1014,8740,ENG,HODDLE Glenn (ENG),false,10,Teddy SHERINGHAM,Unknown,O85'
1014,8740,TUN,KASPERCZAK Henryk (POL),false,17,CLAYTON,Unknown,Y48'
1014,8740,ENG,HODDLE Glenn (ENG),false,14,Darren ANDERTON,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,18,BEN SLIMANE,Unknown,O65'
1014,8740,ENG,HODDLE Glenn (ENG),false,16,Paul SCHOLES,Unknown,G89'
1014,8740,TUN,KASPERCZAK Henryk (POL),false,21,Khaled BADRA,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,7,David BECKHAM,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,2,Imed BEN YOUNES,Unknown,I65' Y70'
1014,8740,ENG,HODDLE Glenn (ENG),false,11,McMANAMAN,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,6,Ferid CHOUCHANE,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,12,Gary NEVILLE,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,7,Tarek THABET,Unknown,I79'
1014,8740,ENG,HODDLE Glenn (ENG),false,13,Nigel MARTYN,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,8,Zoubeir BEYA,Unknown,IH46'
1014,8740,ENG,HODDLE Glenn (ENG),false,15,Paul MERSON,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,9,Riadh JELASSI,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,17,Robert LEE,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,12,Mourad EL MELKI,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,18,Martin KEOWN,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,13,Riadh BOUAZIZI,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,19,L. FERDINAND,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,16,Radhouane SALHI,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,20,Michael OWEN,Unknown,I85'
1014,8740,TUN,KASPERCZAK Henryk (POL),false,19,Faycal BEN AHMED,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,21,R. FERDINAND,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,20,Sabri JABALLAH,Unknown,Unknown
1014,8740,ENG,HODDLE Glenn (ENG),false,22,Tim FLOWERS,Unknown,Unknown
1014,8740,TUN,KASPERCZAK Henryk (POL),false,22,Ali BOUMNIJEL,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,12,Bogdan STELEA,GK,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,22,MONDRAGON,GK,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,2,Dan PETRESCU,Unknown,Y78'
1014,8739,COL,GOMEZ Hernan (COL),false,3,PALACIOS,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,5,Constantin GALCA,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,4,SANTA,Unknown,Y47'
1014,8739,ROU,IORDANESCU Anghel (ROU),false,6,POPESCU GH.,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,5,BERMUDEZ,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,8,Dorinel MUNTEANU,Unknown,Y69'
1014,8739,COL,GOMEZ Hernan (COL),false,6,SERNA,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,9,Viorel MOLDOVAN,Unknown,O84'
1014,8739,COL,GOMEZ Hernan (COL),false,8,LOZANO,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,10,Gheorghe HAGI,C,O76'
1014,8739,COL,GOMEZ Hernan (COL),false,10,VALDERRAMA,C,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,11,Adrian ILIE,Unknown,G45'
1014,8739,COL,GOMEZ Hernan (COL),false,11,ASPRILLA,Unknown,O84'
1014,8739,ROU,IORDANESCU Anghel (ROU),false,13,Liviu CIOBOTARIU,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,13,CABRERA,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,16,POPESCU G.,Unknown,O68'
1014,8739,COL,GOMEZ Hernan (COL),false,15,ARISTIZABAL,Unknown,OH46'
1014,8739,ROU,IORDANESCU Anghel (ROU),false,18,Iulian FILIPESCU,Unknown,Y54'
1014,8739,COL,GOMEZ Hernan (COL),false,19,RINCON,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,1,Dumitru STANGACIU,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,1,CORDOBA,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,3,Christian DULCA,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,2,CORDOBA,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,4,Anton DOBOS,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,7,DE AVILA,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,7,Marius LACATUS,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,9,VALENCIA,Unknown,IH46'
1014,8739,ROU,IORDANESCU Anghel (ROU),false,14,Radu NICULESCU,Unknown,I84'
1014,8739,COL,GOMEZ Hernan (COL),false,12,CALERO,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,15,Lucian MARINESCU,Unknown,I76'
1014,8739,COL,GOMEZ Hernan (COL),false,14,BOLA�O,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,17,Ilie DUMITRESCU,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,16,MORENO,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,19,Ovidiu STANGA,Unknown,I68'
1014,8739,COL,GOMEZ Hernan (COL),false,17,ESTRADA,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,20,Tibor SELYMES,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,18,PEREZ,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,21,Gheorghe CRAIOVEANU,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,20,RICARD,Unknown,Unknown
1014,8739,ROU,IORDANESCU Anghel (ROU),false,22,Florin PRUNEA,Unknown,Unknown
1014,8739,COL,GOMEZ Hernan (COL),false,21,PRECIADO,Unknown,I84'
1014,8738,GER,VOGTS Berti (GER),false,1,K�PKE,GK,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,18,Kasey KELLER,GK,Unknown
1014,8738,GER,VOGTS Berti (GER),false,2,W�RNS,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,3,Eddie POPE,Unknown,Y85'
1014,8738,GER,VOGTS Berti (GER),false,3,Joerg HEINRICH,Unknown,Y84'
1014,8738,USA,SAMPSON Steve (USA),false,4,Mike BURNS,Unknown,OH46'
1014,8738,GER,VOGTS Berti (GER),false,4,Juergen KOHLER,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,5,Thomas DOOLEY,C,Unknown
1014,8738,GER,VOGTS Berti (GER),false,6,Olaf THON,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,6,David REGIS,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,7,M�LLER,Unknown,G10' O89'
1014,8738,USA,SAMPSON Steve (USA),false,8,Earnie STEWART,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,10,H�SSLER,Unknown,O50'
1014,8738,USA,SAMPSON Steve (USA),false,11,Eric WYNALDA,Unknown,O65'
1014,8738,GER,VOGTS Berti (GER),false,13,Jens JEREMIES,Unknown,Y30'
1014,8738,USA,SAMPSON Steve (USA),false,13,Cobi JONES,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,18,Juergen KLINSMANN,C,G67'
1014,8738,USA,SAMPSON Steve (USA),false,15,Chad DEERING,Unknown,O72'
1014,8738,GER,VOGTS Berti (GER),false,19,Stefan REUTER,Unknown,O70'
1014,8738,USA,SAMPSON Steve (USA),false,19,Brian MAISONNEUVE,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,20,Oliver BIERHOFF,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,21,Claudio REYNA,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,12,Oliver KAHN,GK,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,1,Brad FRIEDEL,GK,Unknown
1014,8738,GER,VOGTS Berti (GER),false,22,Jens LEHMANN,GK,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,16,Juergen SOMMER,GK,Unknown
1014,8738,GER,VOGTS Berti (GER),false,5,Thomas HELMER,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,2,Frankie HEJDUK,Unknown,IH46' Y50'
1014,8738,GER,VOGTS Berti (GER),false,8,MATTH�US,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,7,Roy WEGERLE,Unknown,I65'
1014,8738,GER,VOGTS Berti (GER),false,9,Ulf KIRSTEN,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,9,Joe Max MOORE,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,11,Olaf MARSCHALL,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,10,Tab RAMOS,Unknown,I72'
1014,8738,GER,VOGTS Berti (GER),false,14,Markus BABBEL,Unknown,I89'
1014,8738,USA,SAMPSON Steve (USA),false,12,Jeff AGOOS,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,15,Steffen FREUND,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,14,Preki RADOSAVLJEVIC,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,16,Didi HAMANN,Unknown,I50' Y77'
1014,8738,USA,SAMPSON Steve (USA),false,17,Marcelo BALBOA,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,17,Christian ZIEGE,Unknown,I70'
1014,8738,USA,SAMPSON Steve (USA),false,20,Brian McBRIDE,Unknown,Unknown
1014,8738,GER,VOGTS Berti (GER),false,21,Michael TARNAT,Unknown,Unknown
1014,8738,USA,SAMPSON Steve (USA),false,22,Alexi LALAS,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,1,Jim LEIGHTON,GK,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,1,GROD�S,GKC,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,3,Tom BOYD,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,3,Ronny JOHNSEN,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,4,Colin CALDERWOOD,Unknown,O59'
1014,8741,NOR,OLSEN Egil (NOR),false,4,Henning BERG,Unknown,Y58' O81'
1014,8741,SCO,BROWN Craig (SCO),false,5,Colin HENDRY,C,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,5,BJ�RNEBYE,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,7,Kevin GALLACHER,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,6,Stale SOLBAKKEN,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,8,Craig BURLEY,Unknown,G66'
1014,8741,NOR,OLSEN Egil (NOR),false,9,T.A. FLO,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,9,Gordon DURIE,Unknown,Y24'
1014,8741,NOR,OLSEN Egil (NOR),false,10,Kjetil REKDAL,Unknown,Y53'
1014,8741,SCO,BROWN Craig (SCO),false,10,Darren JACKSON,Unknown,Y56' O61'
1014,8741,NOR,OLSEN Egil (NOR),false,15,Dan EGGEN,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,11,John COLLINS,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,17,H. FLO,Unknown,G46' O60'
1014,8741,SCO,BROWN Craig (SCO),false,14,Paul LAMBERT,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,21,Vidar RISETH,Unknown,O71'
1014,8741,SCO,BROWN Craig (SCO),false,22,Christian DAILLY,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,22,Roar STRAND,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,2,McNAMARA,Unknown,I61'
1014,8741,NOR,OLSEN Egil (NOR),false,2,Gunnar HALLE,Unknown,I81'
1014,8741,SCO,BROWN Craig (SCO),false,6,T. McKINLAY,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,7,Erik MYKLAND,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,12,Neil SULLIVAN,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,8,Oyvind LEONHARDSEN,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,13,Simon DONNELLY,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,11,MINI,Unknown,I60'
1014,8741,SCO,BROWN Craig (SCO),false,15,Scot GEMMILL,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,12,Thomas MYHRE,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,16,David WEIR,Unknown,I59'
1014,8741,NOR,OLSEN Egil (NOR),false,13,Espen BAARDSEN,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,17,W. McKINLAY,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,14,Vegard HEGGEM,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,18,Matt ELLIOTT,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,16,J. FLO,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,19,Derek WHYTE,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,18,�STENSTAD,Unknown,I71'
1014,8741,SCO,BROWN Craig (SCO),false,20,Scott BOOTH,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,19,Erik HOFTUN,Unknown,Unknown
1014,8741,SCO,BROWN Craig (SCO),false,21,Jonathan GOULD,Unknown,Unknown
1014,8741,NOR,OLSEN Egil (NOR),false,20,SOLSKJ�R,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,1,TAFFAREL,GK,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,12,Driss BEN ZEKRI,GK,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,2,CAFU,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,2,Abdelilah SABER,Unknown,O76'
1014,8742,BRA,ZAGALLO Mario (BRA),false,3,ALDAIR,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,3,Abdelkarim EL HADRIOUI,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,4,J. BAIANO,Unknown,Y87'
1014,8742,MAR,MICHEL Henri (FRA),false,4,Youssef ROSSI,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,5,C. SAMPAIO,Unknown,Y36' O68'
1014,8742,MAR,MICHEL Henri (FRA),false,6,Noureddine NAYBET,C,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,6,ROBERTO CARLOS,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,7,Mustafa EL HADJI,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,8,DUNGA,C,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,8,Said CHIBA,Unknown,Y64' O76'
1014,8742,BRA,ZAGALLO Mario (BRA),false,9,RONALDO,Unknown,G9'
1014,8742,MAR,MICHEL Henri (FRA),false,9,Abdeljalil HADDA,Unknown,Y32' O88'
1014,8742,BRA,ZAGALLO Mario (BRA),false,10,RIVALDO,Unknown,G45' O87'
1014,8742,MAR,MICHEL Henri (FRA),false,14,Salaheddine BASSIR,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,18,LEONARDO,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,18,Youssef CHIPPO,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,20,BEBETO,Unknown,G50' O72'
1014,8742,MAR,MICHEL Henri (FRA),false,20,Taher EL KHALEJ,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,7,GIOVANNI,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,1,Abdelkader EL BRAZI,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,11,EMERSON,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,5,Smahi TRIKI,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,12,C. GERMANO,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,10,Abderrahim OUAKILI,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,13,Z� CARLOS,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,11,Ali EL KHATTABI,Unknown,I88'
1014,8742,BRA,ZAGALLO Mario (BRA),false,14,GON�ALVES,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,13,Rachid NEQROUZ,Unknown,Unknown
1014,8742,BRA,ZAGALLO Mario (BRA),false,15,A. CRUZ,Unknown,Unknown
1014,8742,MAR,MICHEL Henri (FRA),false,15,Lahcen ABRAMI,Unknown,I76'
